"25D_NCI-H1703_2"	"52D_NCI-H460_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"49D_NCI-H292_2"	"47D_NCI-H2347_3"	"08D_HCC4006_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"13D_NCI-H1395_3"	"40D_NCI-H2087_3"	"43D_NCI-H2228_3"	"55D_NCI-H820_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"32D_NCI-H1944_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"23D_NCI-H1666_3"	"35D_NCI-H2009_3"	"14D_NCI-H1435_3"	"31D_NCI-H1838_3"	"16D_NCI-H1563_3"	"59D_SK-LU-1_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"17D_NCI-H1568_3"	"42D_NCI-H2126_3"	"50D_NCI-H3122_3"	"57D_PC9_3"	"46D_NCI-H2342_3"	"24D_NCI-H1693_3"	"48D_NCI-H2405_3"	"05D_Calu3_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"33D_NCI-H1975_3"	"37D_NCI-H2030_3"	"56D_NCI-H838_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"06D_Calu6_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"
"chr10_110596398_110598290_+"	0.742045023871343	0.933590360518633	0.746230049021607	0.900712369949164	0.824486015955148	0.925316118646253	0.478159930329226	0.707854128466006	0.690941370521149	0.705487037952357	0.698203389065674	1.04105590880835	0.631469774341784	0.553890851689922	0.641180454806029	0.993609115427786	0.956497263442111	1.1193035809367	1.16874073586384	0.848975393077383	1.13617864969949	0.739939195494121	0.931610117773763	0.952812443494776	0.801113761716838	0.8593140454767	1.13436065889541	1.12714572193963	0.676003349765648	0.435275604718497	0.513017615151229	0.759169657342096	0.881859799436375	0.663829619099147	0.668771109876604	0.782913464606282	0.842771012043015	0.730338833463514	0.909171066487897	0.882883069777715	1.08322317239713	0.927947369331742	1.09779136596937	0.61188124297967	1.07596808959192	0.781417755264391	0.950998250441992	0.503477283232658	1.32259909102686	0.539553548587419	1.08834342365955	0.770496327835894	1.06445703518317	0.961943480668778	0.994860007460628	0.960762244984054	0.998469820436667	0.875223617033711	0.855478086335395	1.02539813889837
"chr6_7176655_7189322_+"	0	0.661326612395732	0.868570417981145	0.482739301004742	0.825440187165046	0.948263623317727	0.476139873981595	0.522635994436126	0.487680256986954	0.894996690256326	0.604175249102649	0.585363511759227	0.471879552536436	0.473536736307203	0.605402784533863	0.800191286792117	0.905614432159057	1.07119329649481	0.882458986884365	0.809822463850483	1.11605059867909	0.795531060351738	0.844593776300359	0.882439420931543	0.929118539970023	1.06764310104255	0.931716553474902	0.987665623180298	0.177691920158897	0.555635143465951	1.07682961978666	0.934510869476389	1.03644402242535	0.883785788490659	0.852243631096653	1.42684279065855	0.779420757870509	0.921835973907212	0.641985428702139	0.414093620103529	1.19730726975324	1.20770715655903	0.962874902453812	0.476265120551786	1.09603322991779	0.386039195280703	0.951100163922862	1.08974896762987	1.04089473628339	1.18210032396676	0.886517651190218	0.497851710810834	0.552101435684653	0.765825792149136	0.874066672572998	0.955909461189398	0.914102806137608	0.780498173522448	0.770893935985618	1.01882710605113
"chr20_38057532_38066256_+"	0.228581250679243	0.420142160060707	0.766200772916481	0.831918570883069	0.438225748492757	0.45778835820227	0.560430298958359	0.414221911243652	0.33246218003762	0.852382871441976	0.809464599289082	0.590851403537135	0.320856112563349	0.176765546484623	0.52560235227289	1.09360009912369	0.823020688542356	1.40538375484253	1.15762341499251	0.952391562463144	1.10999709952052	1.11267751654383	1.05929855310481	0.531643939775426	0.715203393881689	0.324819000691367	0.929526680082917	0.824857219297793	0.547102871817126	0.616049620463022	1.06045221977682	0.876939982044652	1.08041283616686	0.777985868804368	0.897854557980636	1.27289994193945	0.584018683850232	0.785422478886888	0.834618468436605	0.726045571871478	1.46705951410489	1.16377585761475	0.947017521253899	0.756636510968341	1.0670814589709	0.845122018293605	1.06476359227203	0.984859208075805	1.15047331722165	0.993987266182244	0.772933588743109	0.798569585005365	0.62204440098796	0.877251515147919	0.931990694360779	1.13042063133997	0.692456522073063	0.680774867075073	0.876809747061268	0.978889786056694
"chr17_77402059_77402703_+"	0.777836996365527	0.653618994982621	0.611901550517601	0.706488368131175	0.607443862901972	0.591717163278804	0.478159930329226	0.977319703645095	0.789713973830752	0.95610108726726	0.954198292317718	0.863737654645882	0.5994730635149	0.784771667454279	0.5139457793558	0.39978699653347	0.535338763691892	1.14730632258691	1.04305484621936	0.997018196316195	0.800670981384093	1.13042890667018	0.728634927487132	0.570406496578975	0.809410921821998	0.791055288682095	0.790663642696448	0.595221216239697	0.791459540646671	0.484715955285732	1.36241811918872	1.06513362879357	1.24574943959806	1.04902319913994	0.886063298441972	0.759224580653599	0.923673310658814	1.02335701699337	0.855858023809411	0.93632935385552	0.836769740232045	0.884553014726928	1.15864430052798	0.593889686688847	0.873011440366049	0.836629909933068	1.33201788952855	0.747988375318005	1.08010417162101	1.06794007309424	0.404397163706865	0.668542913658416	0.650680306727069	0.711947473906897	0.694551696162466	0.489194999129773	0.779136217373838	0.846850066019181	0.740631459047874	0.832860679215363
"chr9_83678441_83686155_-"	0.673891024345523	0.787838839728629	0.876544728499927	0.908811977687436	0.935090358824491	0.990467099714913	0.560430298958359	0.656653592618647	0.59066725771067	1.02433801836136	0.813267247112708	0.680247040457058	0.557720256495297	0.659228496618526	0.555090013968724	0.865469029182836	0.394256432240492	1.1200533502396	0.860570664750235	0.850710989185216	1.01173125778963	1.04451931951832	0.990178170937316	0.68566347092576	0.80502881618896	0.784156534436867	0.697270837664439	0.528003107956276	0.723778102803806	0.876376769773844	0.899583006843642	0.961320228452159	1.04647806372321	0.632061312573223	1.00384219271409	1.15158176384927	0.892058301746167	0.853690619577659	0.778415315042335	0.774602227111169	0.843028435042239	1.03280792098412	0.719583387530769	0.588751154795606	1.26003136795018	0.6482724923544	0.92863019079708	0.920058658274806	1.16394856744401	1.10111745438629	0.845810974970572	1.06159708249994	1.18007295447548	0.234193482469669	0.959098403909481	0.631123599785881	0.859492508719863	1.06700230274485	0.715319645753564	0.897732181386952
"chr20_41092472_41101353_+"	0.228581250679243	0.445982733096482	0.640036230636115	0.685628777369815	0.938254995391539	0.850070493119156	0.476139873981595	0.815966083264593	0.634856940177992	0.724164081317153	0.847665313889594	0.651340276046944	0.503359922735314	0.648184512687808	0.740098487884965	0.606168161332911	0.257706775719154	1.13141446363347	0.840425026772096	1.39848291891914	0.844617782042133	1.02140714822869	0.844682554537877	0.849329671206924	0.586623645440875	0.237666920510634	0.716797163143813	0.600825606037664	0.602797695897439	0.509151900710428	0.694720012887113	0.797697993687844	0.94806448998576	0.777985868804368	0.875109218208704	0.889764735143829	0.984231085800524	0.804835013386593	0.604929398336495	0.778243492766459	0.754392753239315	1.15422384427038	0.707696801137776	0.72615021602012	1.09511103931425	1.13386017001695	0.795488139409084	0.860996347299546	0.989087486740353	0.752219433365176	0.549172405120967	0.441177788266206	0.246801418032905	0.575941790766511	0.661687980987158	0.916354093354872	0.843067741473719	0.841501032916469	0.974004325744342	0.759812667493694
"chr4_82878730_82881940_-"	0	0.277887900221279	0.891426027999411	0.727791653631458	0.751567627602522	0.772422915565165	0.74708097011458	1.01751026085255	0.662378970321762	0.652438795318485	0.767873968570406	0.887610780685885	0.320856112563349	0.622950483225895	0.845135224258383	0.744189047370019	0.454632480165445	0.920995001562922	0.668869938538433	0.845703395936754	0.866096242136128	0.690136481829754	0.845282638055885	0.769083003972108	0.674200675679817	0.827053212213872	0.670727019092189	0.728120195397589	0.336099186734521	0.90032863015455	0.964422555688671	0.835845774448262	0.996443282931526	0.833371735926195	0.979284761441107	1.3141615467092	1.05059016591549	1.10512517605673	0.457789030581827	0.939961854813024	0.824344579172306	0.780470263477055	0.777330465241296	0.673047709003681	1.2904331744215	0.960033152545219	1.02012908093984	0.526392524787727	0.825266699292131	0.804654613209015	0.701365033730438	0.676532087270081	0.951978851312197	0.804541219110935	0.970683761989716	0.979353315833739	0.810224089272868	0.689057523537372	0.871085181266054	0.727211935161454
"chr15_49235851_49239367_+"	0	0.933590360518633	0.678043168123913	0.603152206247039	0.722212353786633	0.59215037902776	0.476139873981595	0.688517407780379	0.666283223962473	0.603467981521305	0.587993939800467	0.897678461433369	0.78403914663154	0.2439232514226	0.517694351022453	0.39978699653347	0.556624575423049	0.899788131960254	1.24632012593577	1.27692560843304	0.571990750948941	1.35298833449379	1.08732688886636	0.76234068768522	0.645776149085148	0.672382717744998	0.758685757146627	0.706156258736757	0.822798338348725	0.760188238120486	0.740143537445817	0.751246180168172	0.856745764272414	0.915321874032941	0.781425057548819	1.0300524775108	0.270441715862325	0.787185692181022	0.679720993450828	0.941822382059021	0.664858001632328	0.88511975297392	0.842293522896023	0.106494504783581	0.924623780642865	0.87849927355624	1.10314666862787	0.870927833854769	0.969289780966739	0.714559877742985	0.55272578605093	0.618993402440989	0.670032865361636	1.12786017938521	0.930471034926867	1.22705131612134	1.05055538656131	1.15309983487539	0.935781750071488	0.788988978237008
"chr13_95757644_95763953_+"	0.456323970860956	0.547448003087755	0.559183049402977	0.585611911066208	0.648177691455506	1.07589185997159	0.797181602652997	0	0.595933927829308	0.587198410467884	0.662044322127273	1.0515721975895	0.545047277715587	0.619388811062587	0.627258171754983	0.246420087203047	0.40646526862622	0.623251696886297	1.29168847904187	1.42145331855343	0.643713565382627	1.05475319304149	0.786997854461117	0.886694727085848	0.856624048508444	1.1786839748358	0.879145257750017	0.809763784120848	0.700465539697666	0.981149776489427	0.834865316710667	1.04112059743967	0.746734443067001	0.688374620341441	1.45283791251615	0.645897899478464	0	1.09024115217341	0.951577796120812	0.781357670733724	0.957333930985711	1.0131057200323	0.968480297892538	1.28468378494221	0.860739209054746	0.726393371253955	0.960964457814054	0.888772633102784	0.789126039895262	0.735911423857434	0.59256237794356	0.564150866434526	0.650214791287605	0.609918905967898	0.847877659162059	1.00564472745152	0.708691133343335	1.51854083944084	0.80257423751557	0.85970602634215
"chr17_4282798_4296814_-"	0.818171045654606	0	0.729927947971521	0.558943499137358	0.690100192867425	0.553826803638252	0.478159930329226	0.474022031948544	0.524756185517836	0.833752396290764	0.542298603475278	0.618834372975317	0.909332352682247	0.44599504624029	0.581944565506272	0.655605252201234	0.396810555171957	0.899788131960254	1.15186120590383	1.01814445319269	1.2307199258302	0.858897870326038	1.12744181028339	0.749725875327602	0.701455854141008	0.523426463480756	1.14784819981046	0.93166870035338	0.60788310521088	0.216422620093668	0.830851295669797	0.730359129312563	0.659995311872987	0.712569567371778	1.04695564456555	0.220015319124309	1.10985263983864	0.897901441436874	1.04226500450935	0.797654202661171	0.971430281973096	1.29637198059454	0.708519759656772	1.0484093679184	0.800657645102445	1.00570919185392	0.956876773678099	1.11830814366799	0.862736665736424	0.724640007488797	0.945955470760159	0.683212171388506	1.01260042781831	0.953889470245298	0.659857728039403	0.599732847122184	0.851841528668702	0.770059570902761	0.827974222741475	1.19135164257124
"chr15_29761139_29773357_-"	0.550525273975874	0.420142160060707	0.665380370557837	0.794817366572605	1.03152823370997	0.951822500283592	0.363651903041579	0.532582703744808	0.303791708827655	0.688811521455582	0.302843231002911	0.196218733000612	0.437937703943703	0.252295013551992	0.578634414243785	0.177118333017379	0.554858398811038	1.03320520210458	1.27672637699951	0.925421921771393	1.33182632167222	0.946494432150662	1.16766622646286	0.886742105723287	0.722412415027891	0.975098094401904	1.0885514164915	0.974889346472423	0.498876112800455	0.166974223202956	0.591157414927842	0.804388590826614	1.011600476352	1.12312444439264	0.757759593782753	0.466591049566691	0.954274408768378	1.04335174420465	1.06674674196435	1.02319355550603	1.03266545351717	1.02315813661921	1.23486512954467	0.780994341134891	0.766330303444381	0.909323152290509	0.780979033593195	0.71590693895486	0.84942598879433	0.815880894551997	0.720526529254072	0.745946570303843	0.778011030662529	0.780497553348162	1.02939385215012	0.872102868455829	0.968823632954495	0.983956447776463	0.666755433259992	0.727072623663317
"chr2_214767482_214781509_-"	0.616573912070084	0.637780837176819	0.781218928074476	0.684064584485134	0.788368710915078	0.584401178468665	0.842095743049546	0.577996468405868	0.542122665212736	0.932858475092647	0.680389366646463	0.479317911909866	0	0.399178787924733	0.231526090265336	0.922204967783326	0.81838252826413	0.806472583945974	0.889286424213099	0.963462450292869	1.01481792278728	0.845886493795723	1.36381278354072	0.749660921075779	0.843662556744021	0.430480462274254	0.767041424993267	0.856257236770836	0.8641664548175	0.710647061287622	0.708982689342849	0.774048237854672	0.58886462935331	0.869307137450976	0.741035698774852	0.732571176482105	0.751759952366971	1.11770346007494	0.713504584118691	0.900653792747037	1.23506751197298	0.937765488175821	1.02140219395115	1.05525246864128	0.831387953363924	1.09299708912322	1.04155745985228	1.08335790792289	0.863037754262029	1.08026779738341	0.704562649389117	0.490654201834054	0.527902554279862	0.94579187885077	0.936276000911599	0.921176438089005	0.95856847567944	1.09680398954999	0.962597749036324	1.0565108546296
"chr15_67231814_67236820_-"	0.818171045654606	0.259011695877701	0.56731085914926	0.746744335670376	0.824486015955148	0.898154981204667	0.88279719423846	0.490491590493906	0.630579383484305	0.593531398340138	0.613823423217497	0.60603938338267	0.390562740419321	0.545530095631888	0.427873712735941	0.894300305255663	0.454632480165445	1.26230560967279	1.07537827739951	1.04502151000223	1.25176891710728	1.14786290351393	0.886227008815883	0.630980325250106	0.553723228791183	0.438732854861614	1.28684018791875	0.747326043656954	0.529297148388093	0.484654243452031	0.513017615151229	0.742514218129379	0.862399782968234	0.967726050258418	0.922083067374299	0.466591049566691	0.552409936718516	0.823919871043913	0.598488839409582	0.440314209372501	1.39569354800582	0.930663636085218	0.978106461993698	1.19071248139371	0.848723899511229	1.23412868273311	0.790604770148859	1.10956094833517	1.00894401442513	0.898660546361329	0.710799505628349	0.647336114837024	0.568649306488629	1.12283058437782	1.05936098026554	0.936426663351655	0.91085012436329	0.911459572049151	1.07744936961246	1.01978737371561
"chr6_138943513_138944622_-"	0.335862542705671	0	0.205378592157584	0.691911120787525	0.596959577700879	0.799430739844592	0.797181602652997	0.640914518876355	0	1.01920465634857	0.582853687361038	0.433523705039776	0.401116545342105	0.643669279879089	0.371660161582669	0.548323757283833	0.454632480165445	0.848424444698793	0.99347657738481	1.10736697991576	0.901516329389109	1.13499030297898	0.747276229180126	0.852777808675302	0.985089567537567	0.743815160433045	0.524657849362232	0.675720420718918	0.799598724352249	0.612210658056729	0.366606841315832	0.759646551676419	1.14889609045306	0.66167132327395	0.939279145532332	0.448725442751348	1.34704560445854	0.778970037535487	0.72690280629116	0.712662960287573	1.20801137245061	0.875826056824104	1.42256120899363	1.38421824549319	1.34013438153021	1.15925421559566	0.779523837546394	0.591119538212718	1.04729919976399	0.828430409640011	0.547449292557978	0.84793078262512	0.944552511745435	0.622716327202586	0.51520980759699	0.621134795110306	0.507786474438185	0.852517747523202	1.08775294284346	0.626001684813124
"chr5_32135572_32143880_-"	0.846086633891033	0	0.344252181979663	0.604095144957298	0.334855639619269	0.335863619645623	0.984166011489718	0.626224637578543	0.33246218003762	0.983371452161238	0.661665133935773	0.988404211959001	0.57877553300104	0.473536736307203	0.854065893430502	0.479172979419586	0.418340255370073	1.37950629917267	1.25361020222016	0.936980151906187	0.809351012659505	0.934132308448284	0.631508798411171	0.63879560913047	0.971835837315546	1.10991593377063	0.743667542504233	0.745321322860828	0.75621378380956	0.98256623612126	0.724559538079046	0.961671862323493	1.07559895882304	0.980610583416662	1.14237927924281	0	1.06083853232184	0.92676963288075	0.376527732902019	0.797754514601241	1.13391048750822	1.27624097283741	1.13340406630121	1.10878560837908	0.97605920369337	1.05312671814032	0.715328809907741	0.837712917878455	1.13226235503049	1.00674613972668	0.825986842356699	0.759034162599209	0.819505402250267	1.13151833889569	0.69131468899369	0.588985982066149	0.802183783006322	0.940640936529194	0.532226134053294	0.806167270049645
"chr5_176943335_176958154_-"	0.920629163702153	0.705677539856168	0.756767783401271	1.0558527356007	0.700223258032052	0.45778835820227	0.700216117303405	1.02415733843017	0.294077410231002	0.186632663333505	0.564709754007097	0.36397951166543	0.134964921289065	0.38104271344297	0.601767876063813	1.16621464322103	0.643271697142982	0.991948452367911	1.09030121679809	0.688011852742918	1.25494590031794	1.02242896506348	1.02553944695853	0.938017141984441	0.905362400828761	0.528567849392205	1.03504425597991	0.483515088224004	0.852733583549509	0.244393581548114	0.930939127429236	0.661598324406588	0.770775710960311	0.610139826544174	1.40150259609073	1.43220775640215	1.18653132480471	0.724148623600138	0.961951273485974	0.677899045585545	1.04948042194001	1.0510813032897	0.543965494030756	1.11607843373735	0.788841172998165	1.02056450479644	1.10129285484758	1.19391648646053	0.80510651903245	0.777637553834385	0.914555143799307	0.677134832066297	0.950511419124818	0.810786599114209	0.808001747513825	1.10752080580806	1.27446217564456	0.756225126885535	0.681719071575393	0.78747519917716
"chr3_56592970_56594028_+"	1.03081816748732	0.661326612395732	0.934398844823868	0.746744335670376	0.696019886004865	0	0.951580543330094	0.758353129619262	0.769187404028925	0.607309065433844	0.444581853024564	1.08655677657682	0.550388639209667	0.640259367423874	0.427873712735941	1.13477974675619	0.454632480165445	1.41685548262941	1.27550275868226	0.931239005119105	1.44517868546594	1.32977530008697	1.1112162232027	0.987245023609153	0.96427601951812	0.83655973525419	1.00547294710776	0.528450294973376	0.595874789351363	0.418374118197076	0.552587596902084	0.801564659128959	0.652788473482129	1.02863571008176	1.24774262706549	1.19121070207691	1.36213413983668	0.899529299443543	0.909622997928707	0.695565303179856	1.09518789523387	0.865784675159537	1.08305311502678	1.13425754372667	1.00281103842576	1.15774462551551	0.91988406649031	0.951433526850535	0.850415398263897	0.726671205333515	0.680699440921046	0.779747554181795	1.11325767774195	0.669772772785208	0.744179788735118	1.14305408178947	0.933820020162632	1.11649730095389	0.973853076945592	1.15799614995071
"chr9_95978061_96004701_+"	0.456323970860956	0.725893536642298	1.07992277942843	0.753562764080659	0.18959801803101	0.45778835820227	0.951580543330094	0.195218291285849	0.553636732350335	0.964540593159187	0.656263986189608	0.468858104137707	0	0.816918131370691	0.669680717564415	0.577249026830404	0.994708463590302	0.723521145458249	0.817470722621324	1.08273781736188	1.11066556291594	1.15353644337262	1.23076062933132	0.869368159735438	0.699173882986783	0.839818125699024	1.30269034312863	0.798834158029157	0.233119089555862	0.468853080523551	0.860819224192007	0.757806000873245	0.946150877161087	0.913807098515625	1.47923179668856	0.983084860526694	1.1358998986171	0.596700985899357	0.689157305880748	1.23514626957067	0.442978588852231	0.937696555929791	0.904542311704053	0.925754795333951	0.771960230779904	0.842004604672612	0.796738546563459	0.806488936493106	0.80510651903245	0.781993242096223	0.564046442989935	0.740691617895537	0.66890960879699	0.637535794681991	0.252823440876425	0.89455958793518	1.18301561286625	0.80604039893471	0.677244256678295	1.17724911532916
"chr12_120782655_120784593_-"	0.439415940800325	0.537402686547011	0	0.638951792915183	0.18959801803101	0.334298358528195	0.752472404273381	0.790754246501311	0.730059181413384	0.769851833552957	1.0708095155473	0.788870005556405	0.437937703943703	0.841867847274291	0	0.442602730396474	0.475664854992559	0.912441397035614	1.00859716207915	1.18146077255579	0.849312207705242	0.837194775471926	0.77447490095231	0.798183272592507	0.8535559516028	0.823635756815467	0.856188028153045	0.887813886492765	0.547180492704172	0.596458480974127	0.981651454165624	0.501411679454279	0.893489833313847	0.755516579564052	1.00030342868022	0.590195375151504	1.02818766354705	0.646890360740767	0.745822018236522	0.926699821950026	1.19307229243976	1.04319833093349	0.96529592776094	0.930759008645505	1.24267339649808	0.777314248608475	0.927003764185073	1.14016400154164	1.01092650132569	0.595344302909514	0.961501344970156	0.605480424810961	0.734484609573991	0.890980332178908	0.816307433777078	0.866648334559241	0.588943457090712	0.742525424593701	0.808827307369879	0.714056673357989
"chr10_93381219_93389154_-"	0.377562998126309	0.719258883557869	0.459753002745294	0.298565364768652	0.756710679476454	0.554771666329019	0.982907065546826	0.944880884481873	0.726444233027141	1.0736924506595	0.913731359160173	0.783773199441772	0	0.88850692429208	0.0916565452777708	0.177118333017379	0.24223159602487	0.924227707882204	1.15517179696444	1.41863692456673	1.31585450573601	1.01087167128272	1.14478336452038	0.818746272792187	0.794495975224207	0.396769109318236	0.992761197958102	0.534140460913828	0.710586711401509	0.27067154729052	0.832728361742761	0.722413651481791	0.72585708130475	0.796186445079896	0.923563119327049	0.733983642909974	1.24416038153164	1.03060912681825	0.753938418674103	1.07751046722621	1.14670526595111	1.21059847050476	0.826852361002474	0.843779130297047	0.933661095210618	0.828227524216223	0.926890857783509	1.17794262899901	1.3121674002029	0.951983226614859	0	0.503531575599581	0.794837698642843	1.20818237133745	0.455817250907155	0.916299866874669	0.894432913940418	0.940119582886046	0.353730081354654	0.439650107467478
"chr10_34269657_34284245_-"	0.563673716521345	0.782091986963912	0.205378592157584	0.685628777369815	0.546196434764326	0.233035384257217	0.472071352891046	0.826513663237619	0.695459749768739	0.783162342713113	0.605040479175465	0.817091563938059	0.823706531776006	0.862110828163596	0.427761901557204	0.402667522420621	0	1.04335520788761	0.714030031209093	1.16981751712572	1.24513659742477	1.18557156521392	1.13499687822539	1.19047279993243	0.876247145376675	0.518223481450102	1.2836138833112	1.04409707190618	0.721708170985102	0.796337015946909	0.790080264861598	0.832408724397437	0.660100684742013	0.606469988078757	1.32164446406482	0.958753315690183	1.10732516470021	0.887867379106526	0.867303714243477	0.894993582963419	0.869024112374074	0.932863880668524	0.763617331206631	0.618798127725782	0.783460264359669	0.260818217675456	0.739162570274925	1.03764552163457	0.364504547415728	0.487051655820887	0.528911066764503	0.316669866983743	0.917921874035686	1.51299163694765	0.879065654953718	1.32936912076855	0.789422234228825	1.03368068076912	0.545542493048054	0.834115600693576
"chr4_177353308_177353728_+"	0	0	0.619107929519467	0.516713758168048	0.421957651064872	0.335081694265406	0.56209467335212	0.791904402401613	0.453874159302405	0.120813861166177	0.439062501942773	0.340693010676751	0.177858869258398	0.513312408421434	0.517603432128898	0.548323757283833	0.455745637987093	0.768100991970129	0.648771021281478	1.16898596334761	1.28076666590093	0.361685513500813	1.33899562936145	0.731953274006845	0.333026634006423	0.728037855817679	0.97834253529138	0.966566014330839	1.5371031217337	0.804217976088788	0.65932906187277	0.475263416928157	0.242252013686671	0.107059254448998	0.618249803062288	1.30415069310509	0.720878192460613	0.858292751462902	0.543291266956323	0.627883057410326	0.806538753484656	0.141334290821422	0.962347287264165	0.606952424250433	0.27402556450269	0.562840417048575	0.637946206283048	0.343124968530958	0.873530238047373	0.679699466836397	0.728976394409371	0.679515720088112	0.373856540504898	1.1251757320893	0.591386231043222	0.782786405531196	0.570667244090107	0.84527320962469	0.992227439775593	0.458934791571997
"chr4_177353308_177360677_+"	0.712332229415161	0.933590360518633	0.690347190534022	0.746762832966466	0.756710679476454	0.522971716023139	0.632405243337279	0.758353129619262	0.415964290942427	0.523565594730911	0.560530572037595	0.782957708193304	0.320856112563349	1.11996905114252	0.803386869533499	0.908476717274274	0.475664854992559	0.61756368156858	0.98442911516996	1.74697284161313	1.28469619364118	0.633873861522031	1.56802454142183	1.18677497672102	1.12823598644835	1.14399758132178	1.41682400333683	1.08896585455838	1.36014768515602	0.885887052357261	0.802512469149588	0.962425157885904	0.523559610202041	0	0.916952827988374	1.48342668140897	0.983479449461266	1.06870393968788	1.02970539529393	0.811128248850891	0.853149307813943	0.914537012667957	0.762892509284579	0.459326981248688	0.473241066339535	0.660965867729743	0.681005978930553	0.688640768434654	0.560451929964666	0.755145353929795	0.41559035371238	0.786562179774755	0.758869509810124	1.07978158717065	0.490380185146096	0.854492793038607	0.887710042492259	0.811257106833162	0.751396319584547	0.503706388408014
"chr11_32927157_32935435_+"	0.228581250679243	0.793510638666558	0.963913915459428	0.807540547822189	0.448084749377743	0.553826803638252	0.982907065546826	0.847365170445178	1.61420182047033	0.866254054609402	0.660376999843799	0.872848455736458	0.728593378147285	0.196104758001871	0.231701756829776	1.12749996597519	1.34890256684306	0.642239861319754	0.227469516046674	0.90550680997001	0.844954583179328	0.735603947652522	0.941065785936283	0.920879241693499	0.688823793858919	0.813838818962367	0.941515767041944	0.806827382423832	1.03818406505726	0.707599107819465	0.893893155076798	0.724327187240286	0.311047731975314	0.510068497071235	0.659981191718545	0.809342771960787	0.312012139150629	0.713932365461463	0.646497272213816	1.13420486649972	1.32044796351986	0.793457245058808	0.887068281481143	0.725714524393463	0.442618638629945	0.431286042847883	1.15592242990872	0.982615096478935	0.958656911652109	0.76150488877212	0.707050274994251	0.305924011767905	0.562625679556686	0.387103257581801	0.843751234486371	1.04632018328637	0.73725025564996	0.922833112789019	0.462793484391016	0.768893334068424
"chr15_41696075_41699159_+"	0	0.661326612395732	0.44931341968129	0.759599937208319	0.790439876341474	0.522971716023139	0.79911089112455	0.658129084130716	0.779599940873261	0.75275516916337	0.567908599127941	0.470537244023133	0.23778138968036	0.309404745258028	0.0916565452777708	0.817729455298401	0.981027187815434	1.14737459594188	1.00298392266707	1.01013080968884	0.979230269557349	1.12690304415639	0.810300727786157	0.663706728970637	0.632953831869917	0.737067957408952	0.877487140450371	0.797969628347514	0.878368487210148	0.452388767127444	1.12595317273038	0.625331726280683	0.895649526114532	0.815176955240501	0	0	0.382295012119382	0.868704989537701	0.876184503525271	0.666434491109871	1.17633008660189	1.01155066894412	1.32293905237746	1.13207287946098	0.834560221970079	0.866249856852545	0.906988897227027	0.818329146485103	1.0679900835106	1.08258683899963	0.750930553714413	0.648985289996611	0.888125641063405	0.952104534994701	1.38700918565371	1.27820671629468	0.919711028320705	0.889894657199077	1.12521845298643	1.23267421927489
"chr7_127373342_127377329_-"	0.683824996002989	0	0.822637124585091	0.471246848127774	1.05494410996671	0.67637898078327	0.56375269360157	0.423134013376064	0.536635644283604	0.74161119729236	0.328020752590533	0.874751777917238	0.450613117285187	0.824427449500082	0.547535853673978	0.548323757283833	1.33089709707319	0.792710719623533	1.2397428492758	0.945056315499194	0.891341593624977	0.668036093734368	0	0.916136655612614	0.793416607898586	0.734447930011335	0.847435891423019	0.730205716512277	0.888282079045228	0.637976694437475	1.07406410612244	0.794236958279228	0.874393266017153	0.73457373148998	0.915937437664644	0.509546135808229	0.578173959780574	0.97144724377875	0.971113077704426	0.802645350581832	0.936732749833163	0.933440612039323	0.834594833060324	0.751816890195356	0.54162414849162	0.836629909933068	1.35179256863693	1.10207673583283	0.482480825149787	0.413842174086582	0.607004609558633	0.347698867017935	0.332487374097231	0.102919938995193	0.374831880240419	1.02248773748235	0.651785924005394	1.2657423410574	0.771682269699036	0.983662650735895
